,Dutifulness,Cooperation,Self-consciousness,Orderliness,Achievement striving,Self-efficacy,Activity level,Self-discipline,Excitement-seeking,Cautiousness,Morality,Anxiety,Emotionality,Vulnerability,Immoderation,Sympathy,Friendliness,Modesty,Altruism,Assertiveness,Adventurousness,Gregariousness,Intellect,Imagination,Artistic interests,Depression,Anger,Trust,Cheerfulness,Liberalism,Words,DiversityW,WordL,VERB,NOUN,ADP,.,ADJ,ADV,CONJ,PRON,PRT,NUM,X
Daffy Ducks Quackbusters 1988.txt,0.240612311506,0.756174815675,0.516707930949,0.629479771894,0.345604890827,0.085375697978,0.105805151881,0.208681212508,0.224567026584,0.651982184207,0.96346886322,0.218527712508,0.585364881308,0.379715079507,0.682493068767,0.85902780246,0.173948717721,0.844945235013,0.489607794259,0.173454938983,0.8320222367,0.122772068308,0.968821579606,0.776946174273,0.949161478959,0.61922844498,0.304863048712,0.166671982411,0.255915841095,0.850181891583,8274.0,0.231689630167,3.49311094996,0.158931592942,0.19627749577,0.0539037950205,0.225888324873,0.0616388687455,0.0605511240029,0.0221174764322,0.109137055838,0.0235678027556,0.00555958423979,0.0
Unidentified Flying Oddball 1979.txt,0.553795710344,0.738670356359,0.530818109549,0.499526221491,0.495230616358,0.286554449192,0.180231793877,0.444026680554,0.18524596602,0.832082768118,0.978665118089,0.100477031695,0.66910455265,0.225186140942,0.454615334641,0.920013378474,0.153204695411,0.905282935975,0.677869103704,0.339705122736,0.735635909714,0.0341785142683,0.993074300083,0.60562330551,0.79586829212,0.544767272421,0.170348202522,0.203218325456,0.268426182301,0.555464882111,8681.0,0.204123948854,3.36574127405,0.187075221749,0.188111968667,0.0625503974197,0.212072341896,0.0378988595784,0.057712245133,0.0158967860846,0.125100794839,0.0294896901279,0.00645086971547,0.0
United States of Leland The 2003.txt,0.610612157185,0.870992783345,0.620233970574,0.184120564901,0.244655332753,0.0285014938904,0.0561585753515,0.240007811917,0.147147818544,0.810652628973,0.989255937987,0.261030452468,0.834709212683,0.591682517465,0.560174319413,0.844517719563,0.124563705107,0.990196241619,0.751488471092,0.168617779654,0.68226058249,0.121677884959,0.922181013057,0.207770277745,0.836768638376,0.73080186069,0.0872693208536,0.0849039974533,0.39147587954,0.683142991648,12663.0,0.128800442233,3.20587538498,0.202400694938,0.150201374082,0.0646766169154,0.187001500434,0.0377477690911,0.0791281686804,0.0187159440891,0.152807391613,0.0322988233436,0.00489615414989,0.0
Nouveau protocole Le The New Protocol 2008.txt,0.300454105239,0.455071660911,0.435973094139,0.421707160065,0.377113594956,0.313806720795,0.199068829321,0.315317611168,0.10645063126,0.600182758322,0.94243085411,0.0891285047939,0.465471505816,0.209405341503,0.529758318473,0.860376096176,0.211788062281,0.786162636479,0.522675121686,0.645758012518,0.734287967658,0.0549760914884,0.97976299884,0.3252261571,0.549196812708,0.639892418396,0.323454097241,0.0471716930852,0.0866975617524,0.581253623055,4172.0,0.255992329818,3.37607861937,0.201102588686,0.180009587728,0.0594439117929,0.197746883988,0.042665388303,0.0527325023969,0.0103068072867,0.154841802493,0.0273250239693,0.00431447746884,0.0
Barbie Princess Charm School 2011.txt,0.750253395484,0.862353134884,0.185294999638,0.49553254052,0.629028617639,0.349892622888,0.433942617742,0.860230890798,0.188979626118,0.905996182401,0.992605404378,0.149087190854,0.809537538647,0.317351815678,0.493575184812,0.911050634868,0.69275148968,0.926407609423,0.856018018804,0.475623544544,0.699401913352,0.425125279462,0.868816470043,0.210201943323,0.881785304562,0.207366285231,0.154804690761,0.294469552079,0.799973716991,0.444324597961,8270.0,0.166021765417,3.45090689238,0.188149939541,0.200120918984,0.0610640870617,0.183675937122,0.0430471584039,0.0587666263603,0.0166868198307,0.136033857316,0.0273276904474,0.00616686819831,0.0
Yip Man 2008.txt,0.189164864736,0.405791921748,0.168764990597,0.591949189155,0.467167060469,0.283163871025,0.502248370761,0.574899596008,0.324822074542,0.41322830705,0.896350255165,0.0594861083398,0.502415578815,0.138414995255,0.215912477443,0.757747764835,0.67877920092,0.720245309807,0.408267803805,0.667303753129,0.962644242332,0.434346772824,0.940482829368,0.307036297707,0.578859648625,0.395717147995,0.255009933978,0.175645323273,0.656839890731,0.247877528509,6321.0,0.181775035596,3.50324315773,0.226704635343,0.210884353741,0.0583768391077,0.121816168328,0.0525233349154,0.078310393925,0.00838474924854,0.144755576649,0.0336971998102,0.00791014080051,0.0
Inside Man 2006.txt,0.333846422589,0.479600521568,0.128026827991,0.539107496687,0.432388946478,0.274763342853,0.278128810788,0.646747860839,0.219107078378,0.644791981728,0.966584873099,0.0301502545542,0.445446738496,0.0973615362862,0.418398778958,0.550550310777,0.596396694229,0.824442947639,0.463920218278,0.667858533722,0.882695512926,0.533655899716,0.931788187476,0.118601955468,0.426559368004,0.2973747226,0.146107059432,0.0786825321864,0.599988450859,0.325714845776,19959.0,0.113232125858,3.14775289343,0.191492559747,0.153063780751,0.0616764366952,0.223909013478,0.0357232326269,0.0610752041685,0.0137281426925,0.143343854903,0.0294603938073,0.00731499574127,0.0
Brothers Warner The 2008.txt,0.656251672595,0.655345184656,0.647889764461,0.156393554482,0.402133499869,0.168642972556,0.172792323319,0.144035011258,0.0654738284084,0.832620304018,0.545079508568,0.3033882893,0.689393790916,0.270970965839,0.64217684712,0.996278338598,0.230073065295,0.650890131979,0.809060064409,0.52947280578,0.244382989866,0.0615554334416,0.99866897971,0.668689034056,0.872394337348,0.759127179032,0.211016487292,0.390745581033,0.0899882506963,0.964954219214,13919.0,0.175084416984,3.69846971765,0.173719376392,0.197643508873,0.0851354263956,0.186076585962,0.0466987570946,0.049572526762,0.0338386378332,0.0969897262734,0.0294561390905,0.00955528414398,0.0
Manhattan Melodrama 1934.txt,0.646261648193,0.723727721136,0.223409206504,0.349423094283,0.527784490356,0.253631134272,0.231833872126,0.539283307552,0.164923380295,0.73606242133,0.985745653429,0.100658626184,0.742747921245,0.204614861842,0.528004220651,0.878339383123,0.522543664285,0.935304102857,0.756119576256,0.545670400873,0.665400388457,0.365233893631,0.925746961106,0.159707304054,0.526607440787,0.452914679099,0.130641684962,0.183554611477,0.613619440876,0.386379794647,14512.0,0.128927783903,3.25868246968,0.192116868798,0.170135060639,0.0705622932745,0.19625137817,0.035901323043,0.0649807056229,0.0203969128997,0.139332965821,0.03052646086,0.00441014332966,0.0
Open Season 3 2010.txt,0.500368521579,0.878297598584,0.246751214035,0.562460956262,0.405356627863,0.0702377660479,0.211194521004,0.635295614855,0.261198548581,0.689880635468,0.989651662799,0.117755884069,0.679169431722,0.339138267962,0.495294740271,0.745421987117,0.588818806194,0.991898791367,0.706806712498,0.257070675918,0.898479175017,0.643068042416,0.589981664647,0.169203370563,0.717216756143,0.435378233859,0.0843050264167,0.212068495302,0.823842631115,0.323799405679,10334.0,0.143990710277,3.06860847687,0.188600735436,0.173214631314,0.0518676214438,0.226243468163,0.0453841687633,0.0669634217147,0.0153861041223,0.130830269015,0.0272885620283,0.00580607702729,0.0
Z Channel A Magnificent Obsession 2004.txt,0.841896338948,0.871273577229,0.825902078014,0.0999583333048,0.349354428141,0.0919467801042,0.0923452193435,0.178066900437,0.0332851651299,0.955546282193,0.843979203726,0.414483678525,0.84980425297,0.408290437364,0.735489843752,0.996228229029,0.127576057342,0.893005286026,0.824756053683,0.347619126644,0.20167954024,0.0181127438201,0.990758548379,0.520736165724,0.805980109335,0.676526538864,0.0795859807841,0.399891043345,0.120081233677,0.98131413666,20431.0,0.131662669473,3.59737653566,0.185551368019,0.171161470315,0.0882971954383,0.176398609955,0.0418971171259,0.0594684547991,0.0366599774852,0.116881209926,0.029807645245,0.00763545592482,0.0
Damage 2009.txt,0.807143763536,0.805127491677,0.375129886615,0.240015213402,0.722624859434,0.368950792744,0.537031523122,0.759185892054,0.183929972992,0.790162233956,0.997194918096,0.0654003746226,0.751760122226,0.18955135944,0.253819841185,0.91732546112,0.373686979539,0.978347973906,0.85745413772,0.672001387951,0.889519232456,0.172091543018,0.987325034046,0.189433577447,0.620667116255,0.359598903616,0.0377730392146,0.162508514445,0.540476147535,0.352927658235,9088.0,0.149867957746,3.26133362676,0.201034330986,0.170774647887,0.0636003521127,0.209837147887,0.0354313380282,0.0574383802817,0.011113556338,0.143816021127,0.0269586267606,0.00473151408451,0.0
Corridor The 2010.txt,0.450125186295,0.738567289681,0.274656267859,0.356058656782,0.324406688974,0.0858791708164,0.170198667244,0.560687535589,0.306051349994,0.707906391756,0.97927073212,0.146574298501,0.711555274001,0.348519590601,0.564655881413,0.744639583222,0.5287469958,0.976332255037,0.663152374133,0.296310197355,0.83210452191,0.607235031765,0.81898438341,0.236649429044,0.717055921359,0.50192354734,0.131856560146,0.112194378318,0.763676537515,0.411310863316,8872.0,0.146641118124,3.03888638413,0.196798917944,0.14788097385,0.0548917944094,0.225090171326,0.034265103697,0.070784490532,0.0128494138864,0.148782687106,0.0339269612263,0.00484670874662,0.0
Jason and the Argonauts 1963.txt,0.727828802854,0.686426891261,0.367735338143,0.600061880204,0.591685830188,0.363350808591,0.48614233229,0.612167500585,0.201079675315,0.807061073956,0.985939120922,0.0913412547973,0.863020313936,0.217153827211,0.294298969445,0.989038145387,0.352143634993,0.98652554428,0.890561435052,0.523145986833,0.682535798686,0.0706410189019,0.993067526453,0.607211944891,0.922183376439,0.552686612783,0.0839706710028,0.24964787308,0.399453702266,0.282458771036,6325.0,0.178656126482,3.33122529644,0.187509881423,0.182450592885,0.0660869565217,0.204743083004,0.0276679841897,0.0561264822134,0.0257707509881,0.130276679842,0.0262450592885,0.00458498023715,0.0
Quality Street 1937.txt,0.871591733268,0.958728532301,0.263961493979,0.325708727821,0.605458831565,0.0662548270661,0.212465142195,0.674003062861,0.050902588984,0.916540292665,0.99863266631,0.263529456346,0.969086412402,0.478216319547,0.317860912679,0.996768608966,0.518670096453,0.99847949573,0.977767467605,0.246330578459,0.316683160713,0.24551182585,0.85169688693,0.105737881595,0.824494043962,0.290150598903,0.290513684524,0.127938578964,0.827762692664,0.194777653178,9330.0,0.133333333333,3.22636655949,0.0715969989282,0.612861736334,0.0139335476956,0.214469453376,0.00889603429796,0.0058949624866,0.00557341907824,0.0419078242229,0.0075026795284,0.00439442658092,0.0
Far from the Madding Crowd 1967.txt,0.609220726473,0.85288410346,0.30594186498,0.466730430884,0.488049052704,0.153239881211,0.21071421895,0.651519032743,0.1665136492,0.807121414977,0.996302704763,0.120426655574,0.83383478266,0.303798346153,0.383959494507,0.939424035151,0.517978410992,0.990966011964,0.806430211807,0.309115352666,0.626540796056,0.232190997454,0.885635426867,0.132466201056,0.744221794195,0.360475846064,0.163741556974,0.123408142874,0.784767281612,0.17845567626,12366.0,0.129306162057,3.09542293385,0.185993854116,0.157205240175,0.0595180333172,0.239123402879,0.0355005660683,0.0684942584506,0.0156881772602,0.13407730875,0.0252304706453,0.0067119521268,0.0
Echoes of War 2015.txt,0.453794605167,0.783970507321,0.154809130285,0.6563191157,0.479149716786,0.140270360891,0.227827924625,0.684609774291,0.192695197323,0.760600831886,0.99222317056,0.0627482233271,0.839409228557,0.203402997144,0.369750768877,0.939436466239,0.646338003629,0.965557672804,0.843958214058,0.525934203359,0.795343128671,0.469745228129,0.851001662478,0.20680399573,0.829851408272,0.331181709142,0.107629103227,0.0799654730461,0.897616497253,0.137576146939,5980.0,0.161204013378,3.09063545151,0.200668896321,0.150836120401,0.0637123745819,0.208193979933,0.0397993311037,0.0642140468227,0.0182274247492,0.157525083612,0.0290969899666,0.00301003344482,0.0
Dagon 2001.txt,0.0768856768503,0.314308091998,0.22458385062,0.673417216803,0.168671130219,0.233390394735,0.255661127884,0.376605085574,0.697216117496,0.17406592512,0.751628775554,0.234533019288,0.534389859504,0.474135800376,0.273855195529,0.854353015363,0.563109930194,0.901846994485,0.468206740958,0.370584042557,0.940231177623,0.465140410365,0.877223423689,0.639936699679,0.817119620048,0.621473349542,0.4275383741,0.0366676479835,0.767698427243,0.162743330291,4160.0,0.216346153846,3.06466346154,0.166826923077,0.209375,0.0435096153846,0.270913461538,0.03125,0.0425480769231,0.0125,0.124759615385,0.0209134615385,0.00552884615385,0.0
Inside Job 2010.txt,0.630492689031,0.409067257374,0.109945228017,0.338756640274,0.809838958964,0.911224260498,0.793730960025,0.733833925449,0.144016258544,0.895950831878,0.500587554498,0.0285812436924,0.0863472354143,0.0192227984606,0.0855135895241,0.982126104691,0.640172583932,0.0338940354661,0.648225580129,0.98618559273,0.904569590856,0.357292362437,0.999213529434,0.193788974943,0.584670298197,0.262898741003,0.0946756507427,0.631137980424,0.148896933953,0.986040428807,23304.0,0.357749742533,5.22768623412,0.119807758325,0.173232063165,0.068400274631,0.149116031583,0.0412375557844,0.0353158256093,0.0196532784071,0.051450394782,0.0193958118778,0.253733264676,0.0
Darkroom 2013.txt,0.372965178345,0.749457081836,0.238460434816,0.338459694127,0.431295388267,0.0897568880611,0.275324848927,0.56598091262,0.416665530808,0.391323785448,0.981985257624,0.275410751409,0.855977441574,0.6278517248,0.435844710432,0.864117349262,0.663989820844,0.995337011425,0.826829603803,0.336874943703,0.872391767346,0.621513168453,0.793154816684,0.195162672143,0.792451744334,0.669837484344,0.324201654554,0.0671260521061,0.90466646135,0.148253524473,4002.0,0.188905547226,3.05572213893,0.199900049975,0.15792103948,0.0427286356822,0.229635182409,0.0379810094953,0.0599700149925,0.0112443778111,0.159420289855,0.0302348825587,0.00174912543728,0.0
Vita Violenta Una Violent Life 1962.txt,0.420727264899,0.541465995995,0.160881546138,0.463242711336,0.402537750293,0.245731155689,0.337838040224,0.590771442767,0.388814163366,0.497044096215,0.977648092027,0.0956402116534,0.642310750742,0.214278110802,0.578241678553,0.620672463504,0.704679365415,0.978844588267,0.652213938618,0.658496045065,0.852934504239,0.792079230108,0.691892756,0.123915588685,0.369216542732,0.531764131389,0.157260463693,0.097743491604,0.712725581906,0.112982441409,7210.0,0.165048543689,3.03287101248,0.215950069348,0.143828016644,0.0553398058252,0.221497919556,0.0285714285714,0.0654646324549,0.0128987517337,0.157420249653,0.0332871012483,0.00485436893204,0.0
Prisoner Of Zenda The 1952.txt,0.753945912119,0.805502194209,0.370649108265,0.3222107472,0.637466374237,0.295726765126,0.359496835652,0.56030354437,0.206899566686,0.78171603956,0.99208456299,0.135286993586,0.933564946296,0.291365706605,0.473097702067,0.993802836013,0.423792146575,0.968501362588,0.945790672522,0.471483301518,0.648778103872,0.114511892089,0.99000009085,0.396825858717,0.888306233464,0.487524682525,0.0846726675774,0.282350865639,0.629556053653,0.425164158029,11532.0,0.142646548734,3.36229621922,0.191380506417,0.157734998266,0.0681581685744,0.199531737773,0.0369406867846,0.0647762747138,0.0194242108914,0.149063475546,0.0313909122442,0.00502948317725,0.0
Operation Amsterdam 1959.txt,0.753327287676,0.748131981127,0.0835353908624,0.564533498143,0.767648819368,0.602048598002,0.716182370876,0.880154974192,0.147167879659,0.869000007097,0.996448985489,0.0240159901269,0.674910708024,0.0632969431467,0.199107533019,0.936146161244,0.764739721867,0.940931893122,0.865835184657,0.81643562107,0.850625393257,0.50641893474,0.949285798995,0.102655047375,0.483553503005,0.277233424121,0.0825892693226,0.331644547819,0.653775674598,0.175904848673,6959.0,0.164822531973,3.35292427073,0.204770800402,0.173588159218,0.0627963787901,0.199741342147,0.0389423767783,0.0544618479667,0.00934042247449,0.134933180055,0.0320448340279,0.00761603678689,0.0
Operation Chromite 2016.txt,0.667078318804,0.729875224104,0.152224231091,0.736103220107,0.689329521063,0.482412202248,0.679656795122,0.879111683053,0.134100730802,0.955451374631,0.953177816114,0.0300325019059,0.339930296657,0.05065758035,0.0270742040728,0.921412785358,0.565290558101,0.764353385355,0.551459325285,0.711783800308,0.946221136076,0.0952188026498,0.987298066098,0.25530862476,0.691560120036,0.159398516247,0.111072432573,0.415617634569,0.337662701225,0.384448098255,5922.0,0.253461668355,3.5937183384,0.186761229314,0.25430597771,0.0614657210402,0.158899020601,0.0462681526511,0.0690645052347,0.0106382978723,0.0925363053023,0.0249915569065,0.0136778115502,0.0
American Pie 1999.txt,0.372137744616,0.857540844009,0.258333559704,0.454273170763,0.293422353141,0.0583876021122,0.123789884638,0.5466752118,0.313146399571,0.722606078588,0.951720057963,0.153513150754,0.602653369282,0.367105650788,0.592817672016,0.672727372513,0.640622191678,0.962778176942,0.571642450549,0.268614006546,0.858803981628,0.694613559241,0.725174898459,0.0926042220107,0.750313083103,0.322830438006,0.0933009902162,0.204586438347,0.81974543834,0.62361071767,16345.0,0.126888956868,2.95393086571,0.16812480881,0.196573875803,0.0448455185072,0.262282043438,0.045579687978,0.0531661058428,0.014499847048,0.117711838483,0.0247170388498,0.0037932089324,0.0
